,account_id,district_id,account_frequency,account_date,account_year
4284,2846,1,1,1997-09-27,1997
4285,1443,54,1,1997-09-27,1997
4286,1992,48,1,1997-09-27,1997
4287,755,38,1,1997-09-27,1997
4288,7274,11,1,1997-09-28,1997
4289,3383,29,1,1997-09-28,1997
4290,2461,1,1,1997-09-28,1997
4291,3916,8,1,1997-09-28,1997
4292,2745,60,1,1997-09-28,1997
4293,10152,34,1,1997-09-28,1997
4294,2007,45,1,1997-09-29,1997
4295,1064,70,1,1997-09-29,1997
4296,2370,51,1,1997-10-01,1997
4297,1379,47,1,1997-10-01,1997
4298,1313,45,1,1997-10-01,1997
4299,129,74,1,1997-10-01,1997
4300,6866,14,1,1997-10-02,1997
4301,4132,36,1,1997-10-02,1997
4302,2136,75,1,1997-10-02,1997
4303,2036,70,1,1997-10-03,1997
4304,3401,38,2,1997-10-04,1997
4305,1596,70,1,1997-10-05,1997
4306,4116,6,1,1997-10-05,1997
4307,3342,59,1,1997-10-06,1997
4308,2715,42,1,1997-10-06,1997
4309,4143,55,1,1997-10-07,1997
4310,2133,11,1,1997-10-07,1997
4311,2069,72,1,1997-10-08,1997
4312,205,1,1,1997-10-08,1997
4313,1150,29,1,1997-10-08,1997
4314,1608,26,1,1997-10-08,1997
4315,1494,1,1,1997-10-08,1997
4316,2272,48,1,1997-10-08,1997
4317,2634,45,1,1997-10-08,1997
4318,745,43,1,1997-10-09,1997
4319,3813,1,1,1997-10-09,1997
4320,1342,9,1,1997-10-09,1997
4321,121,55,1,1997-10-11,1997
4322,1727,9,1,1997-10-11,1997
4323,2097,46,1,1997-10-11,1997
4324,133,64,2,1997-10-11,1997
4325,2897,51,1,1997-10-11,1997
4326,5708,64,2,1997-10-12,1997
4327,7049,69,1,1997-10-12,1997
4328,1279,28,1,1997-10-13,1997
4329,502,1,1,1997-10-13,1997
4330,1506,51,1,1997-10-13,1997
4331,2231,2,1,1997-10-14,1997
4332,966,15,1,1997-10-14,1997
4333,1968,16,2,1997-10-14,1997
4334,2879,15,1,1997-10-14,1997
4335,3023,35,1,1997-10-14,1997
4336,3561,33,1,1997-10-15,1997
4337,1807,21,1,1997-10-15,1997
4338,11327,7,1,1997-10-15,1997
4339,2053,5,1,1997-10-16,1997
4340,550,24,1,1997-10-17,1997
4341,3324,3,1,1997-10-17,1997
4342,1061,44,1,1997-10-17,1997
4343,2215,48,1,1997-10-17,1997
4344,961,1,1,1997-10-18,1997
4345,2579,24,1,1997-10-18,1997
4346,3919,34,1,1997-10-18,1997
4347,3875,44,1,1997-10-18,1997
4348,2311,28,1,1997-10-19,1997
4349,2556,46,1,1997-10-19,1997
4350,1615,1,1,1997-10-20,1997
4351,2910,68,1,1997-10-21,1997
4352,2756,24,1,1997-10-21,1997
4353,1572,72,1,1997-10-21,1997
4354,3857,54,1,1997-10-22,1997
4355,156,64,1,1997-10-22,1997
4356,3922,68,1,1997-10-22,1997
4357,1209,23,1,1997-10-23,1997
4358,2371,15,2,1997-10-23,1997
4359,852,57,1,1997-10-23,1997
4360,2152,22,1,1997-10-23,1997
4361,398,69,1,1997-10-24,1997
4362,2174,18,1,1997-10-24,1997
4363,3705,20,1,1997-10-24,1997
4364,1172,6,1,1997-10-25,1997
4365,876,4,1,1997-10-26,1997
4366,2413,33,1,1997-10-27,1997
4367,3963,9,1,1997-10-27,1997
4368,643,64,1,1997-10-28,1997
4369,1340,52,1,1997-10-28,1997
4370,2703,61,1,1997-10-28,1997
4371,671,60,1,1997-10-29,1997
4372,782,42,1,1997-10-30,1997
4373,2784,40,1,1997-10-30,1997
4374,1703,72,1,1997-11-02,1997
4375,3598,76,1,1997-11-02,1997
4376,639,1,1,1997-11-03,1997
4377,3325,11,1,1997-11-03,1997
4378,10613,55,1,1997-11-04,1997
4379,606,75,1,1997-11-04,1997
4380,9227,51,1,1997-11-04,1997
4381,1723,70,1,1997-11-04,1997
4382,3404,33,1,1997-11-04,1997
4383,1657,12,1,1997-11-04,1997
4384,3395,16,1,1997-11-05,1997
4385,2296,29,1,1997-11-05,1997
4386,644,4,1,1997-11-06,1997
4387,2402,18,1,1997-11-06,1997
4388,2391,2,1,1997-11-07,1997
4389,1140,49,1,1997-11-07,1997
4390,952,41,1,1997-11-09,1997
4391,696,54,1,1997-11-09,1997
4392,2998,21,1,1997-11-09,1997
4393,867,60,1,1997-11-09,1997
4394,1208,4,1,1997-11-09,1997
4395,3423,11,1,1997-11-10,1997
4396,2831,1,1,1997-11-10,1997
4397,2211,61,0,1997-11-10,1997
4398,3360,71,1,1997-11-10,1997
4399,1245,68,1,1997-11-12,1997
4400,1348,55,1,1997-11-12,1997
4401,2920,73,1,1997-11-13,1997
4402,566,8,1,1997-11-13,1997
4403,2658,27,1,1997-11-14,1997
4404,2721,74,1,1997-11-14,1997
4405,1833,54,1,1997-11-15,1997
4406,2221,58,1,1997-11-15,1997
4407,149,43,1,1997-11-16,1997
4408,3082,33,1,1997-11-16,1997
4409,3156,1,0,1997-11-16,1997
4410,2438,71,1,1997-11-16,1997
4411,2693,17,1,1997-11-17,1997
4412,1866,4,1,1997-11-17,1997
4413,3365,11,1,1997-11-18,1997
4414,3382,23,2,1997-11-20,1997
4415,2125,43,2,1997-11-20,1997
4416,3396,1,1,1997-11-20,1997
4417,3105,37,1,1997-11-21,1997
4418,2162,50,1,1997-11-21,1997
4419,1125,1,2,1997-11-21,1997
4420,2979,10,1,1997-11-22,1997
4421,2850,57,1,1997-11-22,1997
4422,2832,12,1,1997-11-22,1997
4423,3102,33,1,1997-11-23,1997
4424,295,66,1,1997-11-23,1997
4425,1523,52,0,1997-11-24,1997
4426,215,31,1,1997-11-25,1997
4427,421,75,1,1997-11-27,1997
4428,3715,74,1,1997-11-27,1997
4429,934,9,1,1997-11-27,1997
4430,3333,44,1,1997-11-27,1997
4431,1798,46,1,1997-11-28,1997
4432,10005,64,1,1997-11-29,1997
4433,4386,51,2,1997-11-29,1997
4434,1868,16,2,1997-11-29,1997
4435,232,45,1,1997-11-29,1997
4436,298,35,1,1997-12-02,1997
4437,1717,67,1,1997-12-02,1997
4438,1960,31,1,1997-12-04,1997
4439,1049,18,1,1997-12-04,1997
4440,2918,15,0,1997-12-05,1997
4441,4140,28,1,1997-12-05,1997
4442,21,54,1,1997-12-06,1997
4443,1650,39,1,1997-12-06,1997
4444,800,11,1,1997-12-06,1997
4445,3415,75,1,1997-12-06,1997
4446,3722,76,1,1997-12-07,1997
4447,736,75,1,1997-12-07,1997
4448,2787,1,1,1997-12-07,1997
4449,673,31,1,1997-12-08,1997
4450,3406,53,1,1997-12-08,1997
4451,2796,5,2,1997-12-08,1997
4452,2775,30,1,1997-12-08,1997
4453,276,38,1,1997-12-08,1997
4454,315,45,1,1997-12-08,1997
4455,1072,65,1,1997-12-09,1997
4456,1156,59,1,1997-12-09,1997
4457,3836,68,1,1997-12-09,1997
4458,3013,73,1,1997-12-09,1997
4459,3033,69,1,1997-12-10,1997
4460,3174,65,1,1997-12-10,1997
4461,134,34,1,1997-12-10,1997
4462,1229,46,1,1997-12-10,1997
4463,3209,45,1,1997-12-10,1997
4464,2820,36,1,1997-12-11,1997
4465,938,70,1,1997-12-13,1997
4466,3501,36,1,1997-12-13,1997
4467,3616,50,1,1997-12-15,1997
4468,3911,32,1,1997-12-16,1997
4469,3992,43,1,1997-12-16,1997
4470,579,1,1,1997-12-16,1997
4471,2892,64,1,1997-12-16,1997
4472,1186,64,1,1997-12-17,1997
4473,2440,19,1,1997-12-18,1997
4474,2791,25,1,1997-12-19,1997
4475,3169,19,1,1997-12-19,1997
4476,2049,67,1,1997-12-19,1997
4477,758,51,1,1997-12-19,1997
4478,1177,27,1,1997-12-20,1997
4479,246,65,1,1997-12-20,1997
4480,1171,18,1,1997-12-20,1997
4481,3187,59,1,1997-12-20,1997
4482,3385,1,1,1997-12-21,1997
4483,703,54,1,1997-12-21,1997
4484,1318,56,1,1997-12-22,1997
4485,889,43,1,1997-12-22,1997
4486,4332,74,1,1997-12-23,1997
4487,564,5,1,1997-12-23,1997
4488,3934,6,1,1997-12-23,1997
4489,1983,54,1,1997-12-25,1997
4490,727,35,1,1997-12-25,1997
4491,3048,74,2,1997-12-26,1997
4492,3025,25,1,1997-12-27,1997
4493,906,59,1,1997-12-27,1997
4494,845,14,1,1997-12-27,1997
4495,124,55,1,1997-12-28,1997
4496,3958,59,1,1997-12-28,1997
4497,777,30,1,1997-12-28,1997
4498,1573,63,1,1997-12-29,1997
4499,3276,1,1,1997-12-29,1997
