account_id;account_district_number;account_frequency;account_date;account_age_days;account_year
1303;23;1;1997-09-08;9210;1997
783;1;1;1997-09-08;9210;1997
1729;53;1;1997-09-08;9210;1997
1790;70;1;1997-09-08;9210;1997
2351;74;1;1997-09-08;9210;1997
2997;40;1;1997-09-09;9209;1997
10650;76;1;1997-09-09;9209;1997
2684;7;1;1997-09-10;9208;1997
2459;55;1;1997-09-10;9208;1997
1240;1;1;1997-09-11;9207;1997
1783;70;1;1997-09-11;9207;1997
7156;71;1;1997-09-11;9207;1997
1085;42;1;1997-09-11;9207;1997
677;70;1;1997-09-13;9205;1997
6505;7;1;1997-09-13;9205;1997
402;68;1;1997-09-14;9204;1997
9156;18;1;1997-09-14;9204;1997
3987;25;1;1997-09-14;9204;1997
3852;20;1;1997-09-14;9204;1997
384;24;2;1997-09-14;9204;1997
1946;46;1;1997-09-16;9202;1997
3603;3;1;1997-09-17;9201;1997
1872;61;1;1997-09-17;9201;1997
3671;21;1;1997-09-17;9201;1997
735;70;1;1997-09-17;9201;1997
3274;76;1;1997-09-17;9201;1997
5870;75;1;1997-09-17;9201;1997
5283;15;1;1997-09-18;9200;1997
1438;23;2;1997-09-18;9200;1997
328;1;1;1997-09-18;9200;1997
118;68;1;1997-09-18;9200;1997
387;72;1;1997-09-19;9199;1997
3300;71;1;1997-09-19;9199;1997
3657;62;1;1997-09-19;9199;1997
823;71;1;1997-09-19;9199;1997
1876;1;1;1997-09-20;9198;1997
2765;69;1;1997-09-20;9198;1997
3463;38;1;1997-09-21;9197;1997
3103;1;0;1997-09-21;9197;1997
1101;4;1;1997-09-22;9196;1997
179;1;2;1997-09-22;9196;1997
3610;1;1;1997-09-22;9196;1997
1814;17;1;1997-09-23;9195;1997
1718;71;1;1997-09-23;9195;1997
16;12;1;1997-09-23;9195;1997
4616;1;1;1997-09-24;9194;1997
3757;64;1;1997-09-24;9194;1997
2942;44;1;1997-09-24;9194;1997
89;68;1;1997-09-25;9193;1997
3106;12;2;1997-09-26;9192;1997
2312;65;1;1997-09-26;9192;1997
177;1;1;1997-09-26;9192;1997
4128;64;1;1997-09-26;9192;1997
2846;1;1;1997-09-27;9191;1997
1443;54;1;1997-09-27;9191;1997
1992;48;1;1997-09-27;9191;1997
755;38;1;1997-09-27;9191;1997
7274;11;1;1997-09-28;9190;1997
3383;29;1;1997-09-28;9190;1997
2461;1;1;1997-09-28;9190;1997
3916;8;1;1997-09-28;9190;1997
2745;60;1;1997-09-28;9190;1997
10152;34;1;1997-09-28;9190;1997
2007;45;1;1997-09-29;9189;1997
1064;70;1;1997-09-29;9189;1997
2370;51;1;1997-10-01;9187;1997
1379;47;1;1997-10-01;9187;1997
1313;45;1;1997-10-01;9187;1997
129;74;1;1997-10-01;9187;1997
6866;14;1;1997-10-02;9186;1997
4132;36;1;1997-10-02;9186;1997
2136;75;1;1997-10-02;9186;1997
2036;70;1;1997-10-03;9185;1997
3401;38;2;1997-10-04;9184;1997
1596;70;1;1997-10-05;9183;1997
4116;6;1;1997-10-05;9183;1997
3342;59;1;1997-10-06;9182;1997
2715;42;1;1997-10-06;9182;1997
4143;55;1;1997-10-07;9181;1997
2133;11;1;1997-10-07;9181;1997
2069;72;1;1997-10-08;9180;1997
205;1;1;1997-10-08;9180;1997
1150;29;1;1997-10-08;9180;1997
1608;26;1;1997-10-08;9180;1997
1494;1;1;1997-10-08;9180;1997
2272;48;1;1997-10-08;9180;1997
2634;45;1;1997-10-08;9180;1997
745;43;1;1997-10-09;9179;1997
3813;1;1;1997-10-09;9179;1997
1342;9;1;1997-10-09;9179;1997
121;55;1;1997-10-11;9177;1997
1727;9;1;1997-10-11;9177;1997
2097;46;1;1997-10-11;9177;1997
133;64;2;1997-10-11;9177;1997
2897;51;1;1997-10-11;9177;1997
5708;64;2;1997-10-12;9176;1997
7049;69;1;1997-10-12;9176;1997
1279;28;1;1997-10-13;9175;1997
502;1;1;1997-10-13;9175;1997
1506;51;1;1997-10-13;9175;1997
2231;2;1;1997-10-14;9174;1997
966;15;1;1997-10-14;9174;1997
1968;16;2;1997-10-14;9174;1997
2879;15;1;1997-10-14;9174;1997
3023;35;1;1997-10-14;9174;1997
3561;33;1;1997-10-15;9173;1997
1807;21;1;1997-10-15;9173;1997
11327;7;1;1997-10-15;9173;1997
2053;5;1;1997-10-16;9172;1997
550;24;1;1997-10-17;9171;1997
3324;3;1;1997-10-17;9171;1997
1061;44;1;1997-10-17;9171;1997
2215;48;1;1997-10-17;9171;1997
961;1;1;1997-10-18;9170;1997
2579;24;1;1997-10-18;9170;1997
3919;34;1;1997-10-18;9170;1997
3875;44;1;1997-10-18;9170;1997
2311;28;1;1997-10-19;9169;1997
2556;46;1;1997-10-19;9169;1997
1615;1;1;1997-10-20;9168;1997
2910;68;1;1997-10-21;9167;1997
2756;24;1;1997-10-21;9167;1997
1572;72;1;1997-10-21;9167;1997
3857;54;1;1997-10-22;9166;1997
156;64;1;1997-10-22;9166;1997
3922;68;1;1997-10-22;9166;1997
1209;23;1;1997-10-23;9165;1997
2371;15;2;1997-10-23;9165;1997
852;57;1;1997-10-23;9165;1997
2152;22;1;1997-10-23;9165;1997
398;69;1;1997-10-24;9164;1997
2174;18;1;1997-10-24;9164;1997
3705;20;1;1997-10-24;9164;1997
1172;6;1;1997-10-25;9163;1997
876;4;1;1997-10-26;9162;1997
2413;33;1;1997-10-27;9161;1997
3963;9;1;1997-10-27;9161;1997
643;64;1;1997-10-28;9160;1997
1340;52;1;1997-10-28;9160;1997
2703;61;1;1997-10-28;9160;1997
671;60;1;1997-10-29;9159;1997
782;42;1;1997-10-30;9158;1997
2784;40;1;1997-10-30;9158;1997
1703;72;1;1997-11-02;9155;1997
3598;76;1;1997-11-02;9155;1997
639;1;1;1997-11-03;9154;1997
3325;11;1;1997-11-03;9154;1997
10613;55;1;1997-11-04;9153;1997
606;75;1;1997-11-04;9153;1997
9227;51;1;1997-11-04;9153;1997
1723;70;1;1997-11-04;9153;1997
3404;33;1;1997-11-04;9153;1997
1657;12;1;1997-11-04;9153;1997
3395;16;1;1997-11-05;9152;1997
2296;29;1;1997-11-05;9152;1997
644;4;1;1997-11-06;9151;1997
2402;18;1;1997-11-06;9151;1997
2391;2;1;1997-11-07;9150;1997
1140;49;1;1997-11-07;9150;1997
952;41;1;1997-11-09;9148;1997
696;54;1;1997-11-09;9148;1997
2998;21;1;1997-11-09;9148;1997
867;60;1;1997-11-09;9148;1997
1208;4;1;1997-11-09;9148;1997
3423;11;1;1997-11-10;9147;1997
2831;1;1;1997-11-10;9147;1997
2211;61;0;1997-11-10;9147;1997
3360;71;1;1997-11-10;9147;1997
1245;68;1;1997-11-12;9145;1997
1348;55;1;1997-11-12;9145;1997
2920;73;1;1997-11-13;9144;1997
566;8;1;1997-11-13;9144;1997
2658;27;1;1997-11-14;9143;1997
2721;74;1;1997-11-14;9143;1997
1833;54;1;1997-11-15;9142;1997
2221;58;1;1997-11-15;9142;1997
149;43;1;1997-11-16;9141;1997
3082;33;1;1997-11-16;9141;1997
3156;1;0;1997-11-16;9141;1997
2438;71;1;1997-11-16;9141;1997
2693;17;1;1997-11-17;9140;1997
1866;4;1;1997-11-17;9140;1997
3365;11;1;1997-11-18;9139;1997
3382;23;2;1997-11-20;9137;1997
2125;43;2;1997-11-20;9137;1997
3396;1;1;1997-11-20;9137;1997
3105;37;1;1997-11-21;9136;1997
2162;50;1;1997-11-21;9136;1997
1125;1;2;1997-11-21;9136;1997
2979;10;1;1997-11-22;9135;1997
2850;57;1;1997-11-22;9135;1997
2832;12;1;1997-11-22;9135;1997
3102;33;1;1997-11-23;9134;1997
295;66;1;1997-11-23;9134;1997
1523;52;0;1997-11-24;9133;1997
215;31;1;1997-11-25;9132;1997
421;75;1;1997-11-27;9130;1997
3715;74;1;1997-11-27;9130;1997
934;9;1;1997-11-27;9130;1997
3333;44;1;1997-11-27;9130;1997
1798;46;1;1997-11-28;9129;1997
10005;64;1;1997-11-29;9128;1997
4386;51;2;1997-11-29;9128;1997
1868;16;2;1997-11-29;9128;1997
232;45;1;1997-11-29;9128;1997
298;35;1;1997-12-02;9125;1997
1717;67;1;1997-12-02;9125;1997
1960;31;1;1997-12-04;9123;1997
1049;18;1;1997-12-04;9123;1997
2918;15;0;1997-12-05;9122;1997
4140;28;1;1997-12-05;9122;1997
21;54;1;1997-12-06;9121;1997
1650;39;1;1997-12-06;9121;1997
800;11;1;1997-12-06;9121;1997
3415;75;1;1997-12-06;9121;1997
3722;76;1;1997-12-07;9120;1997
736;75;1;1997-12-07;9120;1997
2787;1;1;1997-12-07;9120;1997
673;31;1;1997-12-08;9119;1997
3406;53;1;1997-12-08;9119;1997
2796;5;2;1997-12-08;9119;1997
2775;30;1;1997-12-08;9119;1997
276;38;1;1997-12-08;9119;1997
315;45;1;1997-12-08;9119;1997
1072;65;1;1997-12-09;9118;1997
1156;59;1;1997-12-09;9118;1997
3836;68;1;1997-12-09;9118;1997
3013;73;1;1997-12-09;9118;1997
3033;69;1;1997-12-10;9117;1997
3174;65;1;1997-12-10;9117;1997
134;34;1;1997-12-10;9117;1997
1229;46;1;1997-12-10;9117;1997
3209;45;1;1997-12-10;9117;1997
2820;36;1;1997-12-11;9116;1997
938;70;1;1997-12-13;9114;1997
3501;36;1;1997-12-13;9114;1997
3616;50;1;1997-12-15;9112;1997
3911;32;1;1997-12-16;9111;1997
3992;43;1;1997-12-16;9111;1997
579;1;1;1997-12-16;9111;1997
2892;64;1;1997-12-16;9111;1997
1186;64;1;1997-12-17;9110;1997
2440;19;1;1997-12-18;9109;1997
2791;25;1;1997-12-19;9108;1997
3169;19;1;1997-12-19;9108;1997
2049;67;1;1997-12-19;9108;1997
758;51;1;1997-12-19;9108;1997
1177;27;1;1997-12-20;9107;1997
246;65;1;1997-12-20;9107;1997
1171;18;1;1997-12-20;9107;1997
3187;59;1;1997-12-20;9107;1997
3385;1;1;1997-12-21;9106;1997
703;54;1;1997-12-21;9106;1997
1318;56;1;1997-12-22;9105;1997
889;43;1;1997-12-22;9105;1997
4332;74;1;1997-12-23;9104;1997
564;5;1;1997-12-23;9104;1997
3934;6;1;1997-12-23;9104;1997
1983;54;1;1997-12-25;9102;1997
727;35;1;1997-12-25;9102;1997
3048;74;2;1997-12-26;9101;1997
3025;25;1;1997-12-27;9100;1997
906;59;1;1997-12-27;9100;1997
845;14;1;1997-12-27;9100;1997
124;55;1;1997-12-28;9099;1997
3958;59;1;1997-12-28;9099;1997
777;30;1;1997-12-28;9099;1997
1573;63;1;1997-12-29;9098;1997
3276;1;1;1997-12-29;9098;1997
